sample_id,platform,environment,scene,app_name,capture_file,label,notes,source_ip,destination_ip,transport_protocol,destination_port,protocol,dst_port,domain,flow_id,packet_count,byte_count,duration,is_background,filter_reason,source_group
PC_browse_000061,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,retained_uncertain_for_review,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,,aa62d9fa2f15e49d,33,11555,0.808971,unknown,encrypted_or_ip_only_flow_no_domain_observed,PC
PC_browse_000062,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,retained_uncertain_for_review,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,,6186fcba914d8a95,30,11382,0.922837,unknown,encrypted_or_ip_only_flow_no_domain_observed,PC
PC_browse_000063,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,retained_uncertain_for_review,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,,ee5d35e75c95cd5b,32,11539,0.907888,unknown,encrypted_or_ip_only_flow_no_domain_observed,PC
PC_browse_000064,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,retained_uncertain_for_review,103.213.5.44,172.20.10.2,TCP,59168,TCP,59168,,dc5a75821c14bfde,18,6008,10.729019,unknown,encrypted_or_ip_only_flow_no_domain_observed,PC
PC_browse_000065,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,retained_uncertain_for_review,172.20.10.3,120.53.70.106,UDP,23000,UDP,23000,,55dc388d1c846d2a,6,425,30.082559,unknown,encrypted_or_ip_only_flow_no_domain_observed,PC
PC_browse_000066,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,retained_uncertain_for_review,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,,f7fbc46b8b3dfc62,33,11553,0.917851,unknown,encrypted_or_ip_only_flow_no_domain_observed,PC
PC_browse_000067,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,retained_uncertain_for_review,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,,fbf593b39f8a65e1,31,11422,1.219625,unknown,encrypted_or_ip_only_flow_no_domain_observed,PC
PC_browse_000068,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,retained_uncertain_for_review,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,,76049bb92e6f19b9,33,11600,1.195728,unknown,encrypted_or_ip_only_flow_no_domain_observed,PC
PC_browse_000069,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,retained_uncertain_for_review,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,,8011aa459016b2fb,35,11709,1.236799,unknown,encrypted_or_ip_only_flow_no_domain_observed,PC
PC_browse_000070,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,retained_uncertain_for_review,172.20.10.2,111.62.49.133,UDP,443,UDP,443,,32ee885caa50330d,6,384,30.043375,unknown,encrypted_or_ip_only_flow_no_domain_observed,PC
PC_browse_000071,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,ntp.msn.cn,3da0199142cf3bbc,2,278,0.066425,false,target_domain_or_tls_dns_related,PC
PC_browse_000072,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,ntp.msn.cn,32c508c8fb720eaf,2,310,0.04106,false,target_domain_or_tls_dns_related,PC
PC_browse_000073,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,ntp.msn.cn,9800f2ddc4a49965,2,180,30.003233,false,target_domain_or_tls_dns_related,PC
PC_browse_000074,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,ntp.msn.cn,e053671f1331bc0b,2,278,0.065585,false,target_domain_or_tls_dns_related,PC
PC_browse_000075,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,ntp.msn.cn,dbd22f5474e3ad60,2,310,0.038862,false,target_domain_or_tls_dns_related,PC
PC_browse_000076,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,172.20.10.2,39.156.8.106,TCP,443,TCP,443,ntp.msn.cn,f4fc55b815fb95fb,210,214678,4.345038,false,target_domain_or_tls_dns_related,PC
PC_browse_000077,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,retained_uncertain_for_review,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,,81547ae45d94e476,90,24856,20.564325,unknown,encrypted_or_ip_only_flow_no_domain_observed,PC
PC_browse_000078,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,assets.msn.cn,e42ab1805d18359d,2,186,30.005486,false,target_domain_or_tls_dns_related,PC
PC_browse_000079,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,assets.msn.cn,1fdeb8df7e27107f,2,290,0.072118,false,target_domain_or_tls_dns_related,PC
PC_browse_000080,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,assets.msn.cn,4b804569bc75da29,2,322,0.044868,false,target_domain_or_tls_dns_related,PC
PC_browse_000081,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,172.20.10.2,39.156.8.106,TCP,443,TCP,443,ntp.msn.cn,0f040240985d5935,564,720028,0.244972,false,target_domain_or_tls_dns_related,PC
PC_browse_000082,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,172.20.10.2,39.156.8.106,UDP,443,UDP,443,ntp.msn.cn,e823264a08fe3a51,5065,5472018,27.571236,false,target_domain_or_tls_dns_related,PC
PC_browse_000083,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,img-s-msn-com.akamaized.net,31df15453b1afaf2,2,214,30.003187,false,target_domain_or_tls_dns_related,PC
PC_browse_000084,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,img-s-msn-com.akamaized.net,72acca754efca634,2,414,0.051998,false,target_domain_or_tls_dns_related,PC
PC_browse_000085,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,img-s-msn-com.akamaized.net,27191246cb27b646,2,279,0.033008,false,target_domain_or_tls_dns_related,PC
PC_browse_000089,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,th.bing.com,47438df852a71ccd,2,182,30.008833,false,target_domain_or_tls_dns_related,PC
PC_browse_000090,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,th.bing.com,6bc12c78d953f2d5,2,277,0.064957,false,target_domain_or_tls_dns_related,PC
PC_browse_000091,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,th.bing.com,6b14979043130909,2,309,0.049296,false,target_domain_or_tls_dns_related,PC
PC_browse_000092,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,c.msn.cn,aa31acf77ba66880,2,176,30.003909,false,target_domain_or_tls_dns_related,PC
PC_browse_000093,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,c.msn.cn,ea784269c65276cb,2,293,0.030153,false,target_domain_or_tls_dns_related,PC
PC_browse_000094,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,c.msn.cn,68cc07092181b915,2,281,0.029846,false,target_domain_or_tls_dns_related,PC
PC_browse_000095,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,2409:8900:9981:83f2:19ba:4250:fe8:b678,2603:1061:14:186::1,TCP,443,TCP,443,c.msn.com,d16d7572af4e71ca,124,75091,25.955113,false,target_domain_or_tls_dns_related,PC
PC_browse_000096,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,172.20.10.2,39.156.8.106,UDP,443,UDP,443,ntp.msn.cn,826ec8a63929c676,1328,1273192,28.136202,false,target_domain_or_tls_dns_related,PC
PC_browse_000097,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,api.msn.cn,9b94ab760567b358,2,180,30.00529,false,target_domain_or_tls_dns_related,PC
PC_browse_000098,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,api.msn.cn,b1d21194b8c34284,2,255,0.051801,false,target_domain_or_tls_dns_related,PC
PC_browse_000099,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,api.msn.cn,8b7c3abe9fa0862b,2,271,0.050852,false,target_domain_or_tls_dns_related,PC
PC_browse_000100,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,172.20.10.2,202.89.233.101,TCP,443,TCP,443,www.bing.com,47b35c2bd13ed2e3,19,12701,0.147925,false,target_domain_or_tls_dns_related,PC
PC_browse_000101,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,retained_uncertain_for_review,172.20.10.2,13.226.69.7,TCP,443,TCP,443,sb.scorecardresearch.com,e283661b8f170579,44,18513,26.150758,unknown,domain_not_in_target_or_background_rules,PC
PC_browse_000102,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,2409:8900:9981:83f2:19ba:4250:fe8:b678,2600:140b:1c00:2c::173e:155b,TCP,443,TCP,443,img-s-msn-com.akamaized.net,f2f2b6a795abc564,29,11372,3.256401,false,target_domain_or_tls_dns_related,PC
PC_browse_000103,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,172.20.10.2,202.89.233.96,TCP,443,TCP,443,api.msn.cn,f087d8a022a90d2f,14,6892,0.137394,false,target_domain_or_tls_dns_related,PC
PC_browse_000104,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,bat.bing.net,5eacae6a5c7c2f0e,4,456,30.00528,false,target_domain_or_tls_dns_related,PC
PC_browse_000105,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,bat.bing.net,daf255540eabe4f6,2,299,0.039136,false,target_domain_or_tls_dns_related,PC
PC_browse_000106,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,bat.bing.net,d9307056378b04c0,2,275,0.040027,false,target_domain_or_tls_dns_related,PC
PC_browse_000107,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,2409:8900:9981:83f2:19ba:4250:fe8:b678,2620:1ec:33::10,TCP,443,TCP,443,bat.bing.net,a1a386535ad144f5,41,21144,32.726912,false,target_domain_or_tls_dns_related,PC
PC_browse_000108,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,2409:8900:9981:83f2:19ba:4250:fe8:b678,2620:1ec:33::10,TCP,443,TCP,443,bat.bing.net,efd99d6dbeb74df6,4,328,2.893563,false,target_domain_or_tls_dns_related,PC
PC_browse_000110,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,172.20.10.2,150.171.28.10,TCP,443,TCP,443,bat.bing.net,1cfff93e515ae7d2,20,12194,0.782555,false,target_domain_or_tls_dns_related,PC
PC_browse_000111,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,2409:8900:9981:83f2:19ba:4250:fe8:b678,2620:1ec:33::10,TCP,443,TCP,443,bat.bing.net,d7afdc8a0d6baa8f,28,15916,32.407199,false,target_domain_or_tls_dns_related,PC
PC_browse_000112,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,2409:8900:9981:83f2:19ba:4250:fe8:b678,2620:1ec:33::10,TCP,443,TCP,443,bat.bing.net,7100b1799f5d526c,32,16484,32.377557,false,target_domain_or_tls_dns_related,PC
PC_browse_000113,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,2409:8900:9981:83f2:19ba:4250:fe8:b678,2620:1ec:33::10,TCP,443,TCP,443,bat.bing.net,57b9b40eb60bee52,25,13052,32.340976,false,target_domain_or_tls_dns_related,PC
PC_browse_000114,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,retained_uncertain_for_review,172.20.10.2,223.5.5.5,TCP,443,TCP,443,,2e6d5bb760d33173,11,694,16.034989,unknown,encrypted_or_ip_only_flow_no_domain_observed,PC
PC_browse_000115,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,retained_uncertain_for_review,172.20.10.2,223.5.5.5,TCP,443,TCP,443,,774acf4cfd082ce5,11,694,16.035647,unknown,encrypted_or_ip_only_flow_no_domain_observed,PC
PC_browse_000116,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,retained_uncertain_for_review,172.20.10.2,120.53.53.53,TCP,443,TCP,443,,99d56586df299986,10,671,30.103983,unknown,encrypted_or_ip_only_flow_no_domain_observed,PC
PC_browse_000117,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,retained_uncertain_for_review,172.20.10.2,120.53.53.53,TCP,443,TCP,443,,5d7e90999a02074c,10,671,30.098129,unknown,encrypted_or_ip_only_flow_no_domain_observed,PC
PC_browse_000118,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,2409:8900:9981:83f2:19ba:4250:fe8:b678,2620:1ec:33::10,TCP,443,TCP,443,bat.bing.net,0e82cf5102461ccb,27,13160,32.229418,false,target_domain_or_tls_dns_related,PC
PC_browse_000119,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,ntp.msn.com,7a48f99355e7dc60,2,371,0.039976,false,target_domain_or_tls_dns_related,PC
PC_browse_000120,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,ntp.msn.com,8c7c20982a054418,2,459,0.040967,false,target_domain_or_tls_dns_related,PC
PC_browse_000121,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,ntp.msn.com,d23a9850c3dbda92,2,182,30.004496,false,target_domain_or_tls_dns_related,PC
PC_browse_000122,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,ntp.msn.com,4358a38383f9781b,2,371,0.037336,false,target_domain_or_tls_dns_related,PC
PC_browse_000123,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,ntp.msn.com,d5a1bdded0b88987,2,459,0.037147,false,target_domain_or_tls_dns_related,PC
PC_browse_000124,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,2409:8900:9981:83f2:19ba:4250:fe8:b678,2600:1413:a000::17d2:fa38,TCP,443,TCP,443,assets.msn.com,a98a54dd26886496,39,18559,32.043964,false,target_domain_or_tls_dns_related,PC
PC_browse_000125,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,img-s.msn.cn,5b4263e30aadfe7e,2,184,30.004093,false,target_domain_or_tls_dns_related,PC
PC_browse_000126,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,img-s.msn.cn,712b5ba01051a5ee,2,286,0.064573,false,target_domain_or_tls_dns_related,PC
PC_browse_000127,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,img-s.msn.cn,5ef92febf1ca0760,2,318,0.038177,false,target_domain_or_tls_dns_related,PC
PC_browse_000128,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,retained_uncertain_for_review,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,,ae5841f46694d9a8,11,655,8.695057,unknown,encrypted_or_ip_only_flow_no_domain_observed,PC
PC_browse_000129,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,172.20.10.2,111.31.109.107,TCP,443,TCP,443,img-s.msn.cn,44e447a28e73f738,1987,2312434,28.85322,false,target_domain_or_tls_dns_related,PC
PC_browse_000130,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,172.20.10.2,111.31.109.107,UDP,443,UDP,443,img-s.msn.cn,6e42899ec4d4d721,207,172759,4.128463,false,target_domain_or_tls_dns_related,PC
PC_browse_000131,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,r.bing.com,b44cb6fb880acf23,2,180,30.005669,false,target_domain_or_tls_dns_related,PC
PC_browse_000132,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,r.bing.com,f86c89bdab1d4ad7,2,275,0.042123,false,target_domain_or_tls_dns_related,PC
PC_browse_000133,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,r.bing.com,b9481de02fb6a2c2,2,307,0.042016,false,target_domain_or_tls_dns_related,PC
PC_browse_000137,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,172.20.10.2,202.89.233.100,TCP,443,TCP,443,www.bing.com,10db2e3dacc26a7b,20,14178,0.14849,false,target_domain_or_tls_dns_related,PC
PC_browse_000138,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,172.20.10.2,202.89.233.100,TCP,443,TCP,443,www.bing.com,29cce6c89bf92339,21,14136,0.147184,false,target_domain_or_tls_dns_related,PC
PC_browse_000139,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,www.bing.com,f606bf86b5460514,2,184,30.006881,false,target_domain_or_tls_dns_related,PC
PC_browse_000140,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,www.bing.com,3ae66e7a3cc7d458,2,261,0.014201,false,target_domain_or_tls_dns_related,PC
PC_browse_000141,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,www.bing.com,6d5fd05242cca1c8,2,293,0.014074,false,target_domain_or_tls_dns_related,PC
PC_browse_000142,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,172.20.10.2,202.89.233.100,TCP,443,TCP,443,www.bing.com,65f38d88038214c7,19,12670,0.142679,false,target_domain_or_tls_dns_related,PC
PC_browse_000143,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,2409:8900:9981:83f2:19ba:4250:fe8:b678,2620:1ec:33:1::10,TCP,443,TCP,443,bat.bing.net,d94fa55df498062f,23,10677,31.512248,false,target_domain_or_tls_dns_related,PC
PC_browse_000144,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,2409:8900:9981:83f2:19ba:4250:fe8:b678,2620:1ec:33:1::10,TCP,443,TCP,443,bat.bing.net,4a3db7a0c92a4f6d,24,10847,31.511779,false,target_domain_or_tls_dns_related,PC
PC_browse_000145,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,ntp.msn.cn,99d9740a6dd91b98,2,278,0.009911,false,target_domain_or_tls_dns_related,PC
PC_browse_000146,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,ntp.msn.cn,9dc1ab102b547d8c,2,310,0.00987,false,target_domain_or_tls_dns_related,PC
PC_browse_000147,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,srtb.msn.cn,d712e8a1033cd46c,2,182,30.005561,false,target_domain_or_tls_dns_related,PC
PC_browse_000148,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,srtb.msn.cn,127663a8177c1584,2,257,0.033102,false,target_domain_or_tls_dns_related,PC
PC_browse_000149,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,srtb.msn.cn,de67f2a0e5828159,2,273,0.03299,false,target_domain_or_tls_dns_related,PC
PC_browse_000150,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,172.20.10.2,202.89.233.96,TCP,443,TCP,443,api.msn.cn,80419c8fc41f8e21,482,416308,26.926672,false,target_domain_or_tls_dns_related,PC
PC_browse_000151,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,172.20.10.2,202.89.233.101,TCP,443,TCP,443,www.bing.com,e52ad0f58c72b0c0,9,7743,0.099339,false,target_domain_or_tls_dns_related,PC
PC_browse_000152,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,ts1.tc.mm.bing.net,2cddb415bb0552d7,2,196,30.003889,false,target_domain_or_tls_dns_related,PC
PC_browse_000153,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,ts1.tc.mm.bing.net,540d81840e33ac29,2,241,0.055832,false,target_domain_or_tls_dns_related,PC
PC_browse_000154,pc,direct,browser,browser,browse_without_VPN.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,ts1.tc.mm.bing.net,eca4f2aa62423e55,2,273,0.03572,false,target_domain_or_tls_dns_related,PC
